,Airline,scores,compound,sent_type,Airline_Mentioned,Attribute_Mentioned,delta_airline,american_airline,united_airline,spirit_airline,air_canada,ryanair,frontier_airline,emirates_airline,southwest_airline,british_airway,comfort,in-flight_entertainment,customer_service,monetary_values,cleanliness,check-in_boarding,food_beverage
18867,British_Airway,"{'neg': 0.105, 'neu': 0.853, 'pos': 0.042, 'compound': -0.7783}",-0.7783,0,['british_airway'],"['check-in_boarding', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
18868,British_Airway,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.9768}",0.9768,2,['british_airway'],"['check-in_boarding', 'food_beverage', 'customer_service']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
18869,British_Airway,"{'neg': 0.111, 'neu': 0.796, 'pos': 0.093, 'compound': -0.725}",-0.725,0,['british_airway'],"['check-in_boarding', 'comfort', 'in-flight_entertainment', 'customer_service', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
18870,British_Airway,"{'neg': 0.044, 'neu': 0.847, 'pos': 0.109, 'compound': 0.8975}",0.8975,2,['british_airway'],"['monetary_values', 'customer_service', 'check-in_boarding', 'food_beverage', 'comfort']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18871,British_Airway,"{'neg': 0.145, 'neu': 0.724, 'pos': 0.131, 'compound': 0.0202}",0.0202,2,['british_airway'],"['comfort', 'monetary_values', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
18872,British_Airway,"{'neg': 0.079, 'neu': 0.78, 'pos': 0.141, 'compound': 0.9538}",0.9538,2,['british_airway'],"['comfort', 'food_beverage', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18873,British_Airway,"{'neg': 0.056, 'neu': 0.853, 'pos': 0.091, 'compound': 0.4522}",0.4522,2,['british_airway'],"['monetary_values', 'check-in_boarding', 'comfort']",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
18874,British_Airway,"{'neg': 0.009, 'neu': 0.703, 'pos': 0.288, 'compound': 0.9894}",0.9894,2,['british_airway'],"['check-in_boarding', 'monetary_values', 'customer_service', 'food_beverage', 'comfort']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18875,British_Airway,"{'neg': 0.052, 'neu': 0.902, 'pos': 0.046, 'compound': -0.1632}",-0.1632,0,['british_airway'],"['comfort', 'food_beverage', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
18876,British_Airway,"{'neg': 0.014, 'neu': 0.834, 'pos': 0.152, 'compound': 0.9773}",0.9773,2,['british_airway'],"['monetary_values', 'cleanliness', 'check-in_boarding', 'food_beverage', 'comfort', 'customer_service']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
18877,British_Airway,"{'neg': 0.098, 'neu': 0.881, 'pos': 0.021, 'compound': -0.9014}",-0.9014,0,['british_airway'],"['comfort', 'food_beverage', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18878,British_Airway,"{'neg': 0.052, 'neu': 0.846, 'pos': 0.102, 'compound': 0.606}",0.606,2,['british_airway'],"['check-in_boarding', 'customer_service', 'comfort', 'monetary_values', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18879,British_Airway,"{'neg': 0.062, 'neu': 0.852, 'pos': 0.086, 'compound': 0.5169}",0.5169,2,['british_airway'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
18880,British_Airway,"{'neg': 0.065, 'neu': 0.914, 'pos': 0.021, 'compound': -0.8113}",-0.8113,0,['british_airway'],"['monetary_values', 'customer_service', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
18881,British_Airway,"{'neg': 0.098, 'neu': 0.863, 'pos': 0.039, 'compound': -0.8098}",-0.8098,0,['british_airway'],"['monetary_values', 'customer_service', 'comfort', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
18882,British_Airway,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.9932}",0.9932,2,['british_airway'],"['comfort', 'cleanliness', 'customer_service', 'food_beverage', 'check-in_boarding', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
18883,British_Airway,"{'neg': 0.035, 'neu': 0.842, 'pos': 0.123, 'compound': 0.9414}",0.9414,2,['british_airway'],"['monetary_values', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
18884,British_Airway,"{'neg': 0.031, 'neu': 0.773, 'pos': 0.196, 'compound': 0.9481}",0.9481,2,['british_airway'],"['comfort', 'customer_service', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
18885,British_Airway,"{'neg': 0.027, 'neu': 0.905, 'pos': 0.068, 'compound': 0.5983}",0.5983,2,['british_airway'],"['check-in_boarding', 'customer_service', 'comfort', 'food_beverage', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
18886,British_Airway,"{'neg': 0.046, 'neu': 0.748, 'pos': 0.206, 'compound': 0.9931}",0.9931,2,['british_airway'],"['check-in_boarding', 'comfort', 'cleanliness', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
18887,British_Airway,"{'neg': 0.056, 'neu': 0.849, 'pos': 0.094, 'compound': 0.8242}",0.8242,2,['british_airway'],"['comfort', 'customer_service', 'food_beverage', 'check-in_boarding', 'in-flight_entertainment', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
18888,British_Airway,"{'neg': 0.022, 'neu': 0.848, 'pos': 0.13, 'compound': 0.9875}",0.9875,2,['british_airway'],"['customer_service', 'comfort', 'food_beverage', 'monetary_values', 'in-flight_entertainment', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
18889,British_Airway,"{'neg': 0.048, 'neu': 0.83, 'pos': 0.122, 'compound': 0.9444}",0.9444,2,['british_airway'],"['check-in_boarding', 'customer_service', 'comfort', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
18890,British_Airway,"{'neg': 0.093, 'neu': 0.872, 'pos': 0.035, 'compound': -0.8707}",-0.8707,0,['british_airway'],"['monetary_values', 'comfort', 'check-in_boarding', 'customer_service', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18891,British_Airway,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.7142}",-0.7142,0,['british_airway'],"['check-in_boarding', 'food_beverage', 'comfort', 'monetary_values', 'customer_service']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18892,British_Airway,"{'neg': 0.08, 'neu': 0.815, 'pos': 0.105, 'compound': 0.9294}",0.9294,2,['british_airway'],"['comfort', 'monetary_values', 'cleanliness', 'customer_service', 'check-in_boarding', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
18893,British_Airway,"{'neg': 0.038, 'neu': 0.931, 'pos': 0.03, 'compound': 0.1999}",0.1999,2,['british_airway'],"['check-in_boarding', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18894,British_Airway,"{'neg': 0.24, 'neu': 0.76, 'pos': 0.0, 'compound': -0.7646}",-0.7646,0,['british_airway'],['monetary_values'],0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
18895,British_Airway,"{'neg': 0.062, 'neu': 0.839, 'pos': 0.1, 'compound': 0.9779}",0.9779,2,['british_airway'],"['check-in_boarding', 'customer_service', 'food_beverage', 'comfort']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18896,British_Airway,"{'neg': 0.052, 'neu': 0.768, 'pos': 0.18, 'compound': 0.9855}",0.9855,2,['british_airway'],"['monetary_values', 'comfort', 'check-in_boarding', 'food_beverage', 'customer_service', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
18897,British_Airway,"{'neg': 0.061, 'neu': 0.782, 'pos': 0.157, 'compound': 0.992}",0.992,2,['british_airway'],"['comfort', 'check-in_boarding', 'customer_service', 'food_beverage', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18898,British_Airway,"{'neg': 0.138, 'neu': 0.81, 'pos': 0.052, 'compound': -0.957}",-0.957,0,['british_airway'],"['check-in_boarding', 'customer_service', 'cleanliness', 'food_beverage', 'comfort', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
18899,British_Airway,"{'neg': 0.104, 'neu': 0.864, 'pos': 0.032, 'compound': -0.9063}",-0.9063,0,['british_airway'],"['customer_service', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
18900,British_Airway,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.9691}",0.9691,2,['british_airway'],"['customer_service', 'check-in_boarding', 'cleanliness', 'comfort']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
18901,British_Airway,"{'neg': 0.041, 'neu': 0.831, 'pos': 0.128, 'compound': 0.9418}",0.9418,2,['british_airway'],"['comfort', 'monetary_values', 'in-flight_entertainment', 'customer_service', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
18902,British_Airway,"{'neg': 0.033, 'neu': 0.888, 'pos': 0.079, 'compound': 0.8402}",0.8402,2,['british_airway'],"['check-in_boarding', 'in-flight_entertainment', 'customer_service', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
18903,British_Airway,"{'neg': 0.059, 'neu': 0.792, 'pos': 0.149, 'compound': 0.972}",0.972,2,['british_airway'],"['comfort', 'check-in_boarding', 'customer_service', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18904,British_Airway,"{'neg': 0.022, 'neu': 0.816, 'pos': 0.161, 'compound': 0.9735}",0.9735,2,['british_airway'],"['comfort', 'cleanliness', 'customer_service', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
18905,British_Airway,"{'neg': 0.038, 'neu': 0.943, 'pos': 0.019, 'compound': -0.2598}",-0.2598,0,['british_airway'],"['check-in_boarding', 'food_beverage', 'monetary_values', 'comfort']",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
18906,British_Airway,"{'neg': 0.057, 'neu': 0.75, 'pos': 0.193, 'compound': 0.9664}",0.9664,2,['british_airway'],"['customer_service', 'check-in_boarding', 'comfort', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
18907,British_Airway,"{'neg': 0.025, 'neu': 0.886, 'pos': 0.089, 'compound': 0.8532}",0.8532,2,['british_airway'],"['customer_service', 'comfort', 'food_beverage', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18908,British_Airway,"{'neg': 0.038, 'neu': 0.814, 'pos': 0.148, 'compound': 0.9365}",0.9365,2,"['british_airway', 'ryanair']","['check-in_boarding', 'customer_service', 'monetary_values', 'food_beverage']",0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1
18909,British_Airway,"{'neg': 0.045, 'neu': 0.754, 'pos': 0.201, 'compound': 0.9945}",0.9945,2,['british_airway'],"['check-in_boarding', 'comfort', 'customer_service', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18910,British_Airway,"{'neg': 0.119, 'neu': 0.793, 'pos': 0.088, 'compound': -0.7235}",-0.7235,0,['british_airway'],"['monetary_values', 'comfort', 'in-flight_entertainment', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
18911,British_Airway,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.8122}",0.8122,2,['british_airway'],"['comfort', 'customer_service', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
18912,British_Airway,"{'neg': 0.038, 'neu': 0.694, 'pos': 0.268, 'compound': 0.9815}",0.9815,2,['british_airway'],"['comfort', 'cleanliness', 'check-in_boarding', 'customer_service', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
18913,British_Airway,"{'neg': 0.046, 'neu': 0.938, 'pos': 0.015, 'compound': -0.3716}",-0.3716,0,['british_airway'],"['customer_service', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
18914,British_Airway,"{'neg': 0.123, 'neu': 0.8, 'pos': 0.077, 'compound': -0.8207}",-0.8207,0,['british_airway'],['food_beverage'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18915,British_Airway,"{'neg': 0.096, 'neu': 0.818, 'pos': 0.086, 'compound': -0.3182}",-0.3182,0,['british_airway'],"['comfort', 'check-in_boarding', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
18916,British_Airway,"{'neg': 0.031, 'neu': 0.824, 'pos': 0.145, 'compound': 0.9924}",0.9924,2,['british_airway'],"['customer_service', 'monetary_values', 'check-in_boarding', 'comfort', 'food_beverage', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
18917,British_Airway,"{'neg': 0.045, 'neu': 0.935, 'pos': 0.019, 'compound': -0.4215}",-0.4215,0,['british_airway'],"['customer_service', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
18918,British_Airway,"{'neg': 0.065, 'neu': 0.831, 'pos': 0.104, 'compound': 0.9395}",0.9395,2,['british_airway'],"['customer_service', 'check-in_boarding', 'comfort', 'food_beverage', 'in-flight_entertainment', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
18919,British_Airway,"{'neg': 0.064, 'neu': 0.821, 'pos': 0.115, 'compound': 0.5796}",0.5796,2,['british_airway'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
18920,British_Airway,"{'neg': 0.007, 'neu': 0.765, 'pos': 0.228, 'compound': 0.9919}",0.9919,2,['british_airway'],"['comfort', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
18921,British_Airway,"{'neg': 0.044, 'neu': 0.884, 'pos': 0.072, 'compound': 0.4491}",0.4491,2,['british_airway'],"['check-in_boarding', 'customer_service', 'monetary_values', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
18922,British_Airway,"{'neg': 0.107, 'neu': 0.849, 'pos': 0.044, 'compound': -0.9086}",-0.9086,0,['british_airway'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
18923,British_Airway,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.8519}",0.8519,2,['british_airway'],"['customer_service', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
18924,British_Airway,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.9414}",0.9414,2,['british_airway'],"['monetary_values', 'customer_service', 'food_beverage', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
18925,British_Airway,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.6187}",-0.6187,0,['british_airway'],"['check-in_boarding', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
18926,British_Airway,"{'neg': 0.051, 'neu': 0.804, 'pos': 0.145, 'compound': 0.9902}",0.9902,2,['british_airway'],"['customer_service', 'comfort', 'food_beverage', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18927,British_Airway,"{'neg': 0.113, 'neu': 0.668, 'pos': 0.219, 'compound': 0.9271}",0.9271,2,['british_airway'],"['comfort', 'customer_service', 'food_beverage', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18928,British_Airway,"{'neg': 0.006, 'neu': 0.779, 'pos': 0.215, 'compound': 0.9943}",0.9943,2,['british_airway'],"['check-in_boarding', 'customer_service', 'comfort', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18929,British_Airway,"{'neg': 0.079, 'neu': 0.818, 'pos': 0.103, 'compound': 0.9112}",0.9112,2,['british_airway'],"['customer_service', 'check-in_boarding', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
18930,British_Airway,"{'neg': 0.011, 'neu': 0.832, 'pos': 0.157, 'compound': 0.975}",0.975,2,['british_airway'],"['in-flight_entertainment', 'customer_service', 'food_beverage', 'check-in_boarding', 'comfort', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
18931,British_Airway,"{'neg': 0.058, 'neu': 0.808, 'pos': 0.134, 'compound': 0.9738}",0.9738,2,['british_airway'],"['customer_service', 'comfort', 'check-in_boarding', 'food_beverage', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
18932,British_Airway,"{'neg': 0.052, 'neu': 0.829, 'pos': 0.119, 'compound': 0.8788}",0.8788,2,['british_airway'],"['check-in_boarding', 'food_beverage', 'customer_service', 'comfort']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18933,British_Airway,"{'neg': 0.07, 'neu': 0.887, 'pos': 0.043, 'compound': -0.5106}",-0.5106,0,['british_airway'],"['check-in_boarding', 'customer_service', 'food_beverage', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
18934,British_Airway,"{'neg': 0.0, 'neu': 0.555, 'pos': 0.445, 'compound': 0.9829}",0.9829,2,['british_airway'],"['monetary_values', 'check-in_boarding', 'food_beverage', 'customer_service']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
18935,British_Airway,"{'neg': 0.088, 'neu': 0.858, 'pos': 0.054, 'compound': -0.8366}",-0.8366,0,['british_airway'],"['check-in_boarding', 'customer_service', 'monetary_values', 'comfort', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18936,British_Airway,"{'neg': 0.055, 'neu': 0.854, 'pos': 0.091, 'compound': 0.8031}",0.8031,2,"['british_airway', 'ryanair']","['check-in_boarding', 'customer_service']",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
18937,British_Airway,"{'neg': 0.195, 'neu': 0.759, 'pos': 0.046, 'compound': -0.8126}",-0.8126,0,['british_airway'],"['customer_service', 'food_beverage', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
18938,British_Airway,"{'neg': 0.143, 'neu': 0.768, 'pos': 0.089, 'compound': -0.8083}",-0.8083,0,"['british_airway', 'delta_airline']","['monetary_values', 'comfort', 'check-in_boarding', 'food_beverage', 'customer_service']",1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18939,British_Airway,"{'neg': 0.088, 'neu': 0.875, 'pos': 0.037, 'compound': -0.9207}",-0.9207,0,['british_airway'],"['check-in_boarding', 'customer_service', 'cleanliness', 'comfort', 'food_beverage', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
18940,British_Airway,"{'neg': 0.019, 'neu': 0.779, 'pos': 0.202, 'compound': 0.9949}",0.9949,2,['british_airway'],"['comfort', 'food_beverage', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18941,British_Airway,"{'neg': 0.186, 'neu': 0.767, 'pos': 0.047, 'compound': -0.9703}",-0.9703,0,['british_airway'],"['check-in_boarding', 'food_beverage', 'in-flight_entertainment', 'comfort', 'customer_service', 'cleanliness']",0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
18942,British_Airway,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.9118}",0.9118,2,['british_airway'],"['customer_service', 'food_beverage', 'monetary_values', 'comfort', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
18943,British_Airway,"{'neg': 0.114, 'neu': 0.87, 'pos': 0.016, 'compound': -0.8538}",-0.8538,0,['british_airway'],"['comfort', 'cleanliness', 'monetary_values', 'customer_service']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
18944,British_Airway,"{'neg': 0.131, 'neu': 0.72, 'pos': 0.15, 'compound': 0.7759}",0.7759,2,['british_airway'],"['customer_service', 'check-in_boarding', 'food_beverage', 'in-flight_entertainment', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1
18945,British_Airway,"{'neg': 0.067, 'neu': 0.871, 'pos': 0.062, 'compound': -0.1923}",-0.1923,0,['british_airway'],"['comfort', 'in-flight_entertainment', 'food_beverage', 'check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
18946,British_Airway,"{'neg': 0.082, 'neu': 0.828, 'pos': 0.09, 'compound': 0.207}",0.207,2,['british_airway'],"['customer_service', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
18947,British_Airway,"{'neg': 0.125, 'neu': 0.732, 'pos': 0.144, 'compound': 0.4882}",0.4882,2,"['british_airway', 'american_airline']","['check-in_boarding', 'food_beverage', 'comfort', 'customer_service', 'monetary_values']",0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18948,British_Airway,"{'neg': 0.071, 'neu': 0.834, 'pos': 0.095, 'compound': 0.4417}",0.4417,2,['british_airway'],"['check-in_boarding', 'comfort', 'food_beverage', 'customer_service', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18949,British_Airway,"{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.817}",-0.817,0,['british_airway'],"['check-in_boarding', 'customer_service', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
18950,British_Airway,"{'neg': 0.155, 'neu': 0.768, 'pos': 0.077, 'compound': -0.9838}",-0.9838,0,['british_airway'],"['check-in_boarding', 'customer_service', 'comfort', 'food_beverage', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18951,British_Airway,"{'neg': 0.046, 'neu': 0.894, 'pos': 0.06, 'compound': 0.4835}",0.4835,2,['british_airway'],"['comfort', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
18952,British_Airway,"{'neg': 0.106, 'neu': 0.765, 'pos': 0.129, 'compound': 0.8053}",0.8053,2,['british_airway'],"['customer_service', 'food_beverage', 'check-in_boarding', 'comfort']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18953,British_Airway,"{'neg': 0.081, 'neu': 0.763, 'pos': 0.156, 'compound': 0.7876}",0.7876,2,['british_airway'],"['comfort', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
18954,British_Airway,"{'neg': 0.112, 'neu': 0.838, 'pos': 0.05, 'compound': -0.8312}",-0.8312,0,['british_airway'],"['comfort', 'customer_service', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
18955,British_Airway,"{'neg': 0.203, 'neu': 0.68, 'pos': 0.117, 'compound': -0.773}",-0.773,0,['british_airway'],"['customer_service', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
18956,British_Airway,"{'neg': 0.1, 'neu': 0.864, 'pos': 0.036, 'compound': -0.8854}",-0.8854,0,['british_airway'],"['food_beverage', 'in-flight_entertainment', 'check-in_boarding']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
18957,British_Airway,"{'neg': 0.06, 'neu': 0.872, 'pos': 0.069, 'compound': -0.0644}",-0.0644,0,['british_airway'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
18958,British_Airway,"{'neg': 0.071, 'neu': 0.807, 'pos': 0.122, 'compound': 0.5474}",0.5474,2,['british_airway'],"['customer_service', 'check-in_boarding', 'comfort', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18959,British_Airway,"{'neg': 0.085, 'neu': 0.827, 'pos': 0.088, 'compound': 0.6635}",0.6635,2,"['british_airway', 'emirates_airline']","['check-in_boarding', 'customer_service']",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
18960,British_Airway,"{'neg': 0.107, 'neu': 0.865, 'pos': 0.028, 'compound': -0.893}",-0.893,0,['british_airway'],"['comfort', 'customer_service']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
18961,British_Airway,"{'neg': 0.021, 'neu': 0.694, 'pos': 0.285, 'compound': 0.9891}",0.9891,2,['british_airway'],"['customer_service', 'food_beverage', 'comfort', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
18962,British_Airway,"{'neg': 0.12, 'neu': 0.819, 'pos': 0.061, 'compound': -0.9614}",-0.9614,0,['british_airway'],"['check-in_boarding', 'customer_service', 'food_beverage', 'comfort', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
18963,British_Airway,"{'neg': 0.177, 'neu': 0.715, 'pos': 0.108, 'compound': -0.9744}",-0.9744,0,['british_airway'],"['customer_service', 'food_beverage', 'check-in_boarding', 'comfort', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
18964,British_Airway,"{'neg': 0.089, 'neu': 0.868, 'pos': 0.043, 'compound': -0.8019}",-0.8019,0,['british_airway'],"['monetary_values', 'in-flight_entertainment', 'check-in_boarding', 'food_beverage', 'comfort']",0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
18965,British_Airway,"{'neg': 0.107, 'neu': 0.841, 'pos': 0.052, 'compound': -0.1655}",-0.1655,0,['british_airway'],"['check-in_boarding', 'comfort', 'customer_service', 'food_beverage']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
18966,British_Airway,"{'neg': 0.067, 'neu': 0.901, 'pos': 0.032, 'compound': -0.6823}",-0.6823,0,['british_airway'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
18967,British_Airway,"{'neg': 0.134, 'neu': 0.804, 'pos': 0.062, 'compound': -0.8515}",-0.8515,0,"['british_airway', 'emirates_airline']","['customer_service', 'check-in_boarding', 'food_beverage']",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
18968,British_Airway,"{'neg': 0.031, 'neu': 0.844, 'pos': 0.125, 'compound': 0.6402}",0.6402,2,['british_airway'],"['customer_service', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
18969,British_Airway,"{'neg': 0.064, 'neu': 0.874, 'pos': 0.062, 'compound': 0.4544}",0.4544,2,['british_airway'],"['customer_service', 'comfort', 'check-in_boarding', 'monetary_values', 'food_beverage', 'in-flight_entertainment']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
